"id","sex","y_cont_qtl_snp","y_cont_qtl_mh","tbv_qtl_snp","tbv_qtl_mh"
"IND037","F",0.569156562104423,-0.303205013525785,-0.519753067423683,-0.412616858230377
"IND038","M",2.29418304086424,0.101299945562286,0.117162179216464,-0.718021448798762
"IND039","M",0.391979048809454,1.9523615858806,-1.15859489238367,1.40156930236651
"IND040","F",-0.674638615344376,-2.16055888179039,-0.989207560539237,-1.96078823989003
"IND041","M",2.23306677380085,0.645941591984167,-0.3141815515082,0.111009763643328
"IND042","F",0.66782821695784,-0.926881720730248,1.08230866330715,-0.587804156704818
"IND043","M",0.506790090261727,-1.17789112950796,0.75596520713564,-1.76143830724293
"IND044","M",1.70789776147165,-0.261326762718978,0.494521278577278,-1.9516485476448
"IND045","M",0.821001312063211,2.61908944323358,0.964500096872344,-0.564998451679621
"IND046","M",1.70014816291202,-0.793732900277705,0.506523764116484,-0.956354370368682
"IND047","F",0.387910970486544,-1.99533295823307,-0.000188390818152927,-1.7834758224941
"IND048","M",1.26013187986971,-1.73323411692575,0.838644755624187,-1.96730020997079
"IND049","F",0.312430685465413,-0.334907890116815,0.811365212295654,-2.27361598437866
"IND050","F",1.32444999168827,-0.995177400129312,1.29038853968126,-0.0324610272296076
"IND051","F",1.3329849833965,-4.21477026082311,1.03919392270554,-1.58039852329296
"IND052","M",0.311864173934895,0.715361014278691,-0.753590678871486,-0.287605724191642
"IND053","M",-0.651670751353216,-0.578835178485198,-1.14204113093664,0.942711725594652
"IND054","F",0.621627186551145,-1.98698457534,0.381527639386645,-0.558807917454624
"IND055","F",-1.43107704123736,0.449303137728152,-0.19002453929493,-1.09364109643896
"IND056","M",-1.94560100914462,0.268301660612912,-0.523133154692053,-1.58241064366681
"IND057","M",0.378536509531152,0.508627881991778,0.222682834091414,-0.791063180616222
"IND058","F",0.791271792900557,-2.81026967779892,0.778061934014027,-0.559789054106291
"IND059","F",-0.0671484474679042,-1.00440841129953,0.938483338326804,-0.447134340272443
"IND060","F",-0.311790075470843,-2.59824938583187,-1.35739296768693,-0.840990569458341
"IND061","M",0.828352726450084,1.95258307010224,0.292502652783594,0.228497042303635
"IND062","F",-0.499200521324109,-1.6043272961924,-0.52618206943203,-0.919628989818243
"IND063","M",-1.21819452850639,-1.97129151515758,-1.8227794921026,-0.174794411869985
"IND064","F",0.439715022382095,0.0917125165028514,-0.104813229012103,-0.711366579712711
"IND065","M",0.80912256293519,2.04093051003464,-0.636702117789486,-0.149891241648702
"IND066","M",-1.2129645557369,-0.974464785794889,-0.678585658089608,-0.989692915418374
"IND067","M",-0.301958672307129,0.772730915865637,0.33354235391719,0.382218584503384
"IND068","F",-0.376514722965738,1.34378198365443,-0.566235714036312,1.15490967854506
"IND069","F",-2.50243200012778,-0.513938296926605,-1.45815313926399,-0.0139582693077806
"IND070","M",0.886522286819682,1.9728564767952,-0.377258712630526,0.148440889659861
"IND071","M",1.19840613605377,2.45755772624772,-0.392344914341828,1.32233401749309
"IND072","F",-0.517687139188296,-0.63376070537596,-1.11636669360742,0.710777852117518
"IND073","M",-0.485397328915147,-0.312994820732979,-1.41579815615804,0.092777636096214
"IND074","M",-0.245242230243344,1.20977507619092,-0.629480238611609,0.448379260888085
"IND075","M",-0.349939864707121,1.11892245258555,-1.20837508503366,-0.325071830273482
"IND076","M",2.28709290781178,0.16318469232718,-0.0769057872897536,0.106838243911068
"IND077","F",0.225038076448758,-0.140292635928576,0.0913428242848625,0.32581344224021
"IND078","F",-1.11658310573692,-0.137883197632716,0.143584949506716,0.371109856870037
"IND079","F",-0.797206619963023,-1.94276427783695,-0.945529468351476,-0.233628299713312
"IND080","M",1.23831291180814,2.52391448874379,-0.171035029399088,0.754281967171192
"IND081","F",0.0438139906452474,0.605836410435025,0.123699308144704,0.366668673580331
"IND082","F",-0.114275647906016,0.64296361784334,0.548942797439668,0.348898610876065
"IND083","M",0.507125063954166,-2.70038461613818,0.959819105119759,-0.185666070511653
"IND084","F",-0.329793933012159,-1.08752869852506,1.66308215780593,-0.0498577785525515
"IND085","M",1.40680281208834,2.32482593235189,-0.0275172373372478,0.926339206821738
"IND086","F",2.86779436875832,0.917827555086605,1.75704206713815,0.282305917709853
"IND087","F",3.30713616969633,-0.175976070721663,1.68991337360717,0.596676143120586
"IND088","F",1.26850125827184,1.98417187625415,0.702193419086832,2.6040820106809
"IND089","F",-1.40616366453319,1.31541350085126,0.207993763328058,0.870368554129772
"IND090","M",1.2178979703652,1.81067830534502,1.25317695723051,0.806811621363789
"IND091","F",2.07072586199521,0.985174692015723,0.827096056390584,-0.184257900492461
"IND092","M",3.4356747158269,2.6042581812182,1.03431441059453,0.355289153156656
"IND093","M",2.12045900280526,3.85929126742046,1.31246766954545,3.91346047976724
"IND094","M",1.93050019085735,2.12043083611449,0.730352369988479,1.25322820768928
"IND095","M",1.22073893406749,0.655273098937717,1.18941007496515,0.747253181881498
"IND096","F",-0.471280169644688,0.90326130542835,-0.0968570158643917,1.05867660103534
"IND097","M",1.42423317018333,-0.891269487877111,1.06260705705589,-0.00702960350680308
"IND098","F",3.62088910895664,0.226215754773557,1.57383877890733,0.469491580148636
"IND099","M",2.10951963378122,2.77953140813529,1.52153106647285,1.53071314254358
"IND100","F",3.8063632031123,0.303423620753076,1.18941007496515,0.683690020939787
"IND101","M",1.65060122967929,0.132900721267542,1.83833978683181,-0.498597343187665
"IND102","F",1.24485902864155,2.60993297059664,1.2254470881788,-0.0432459901196309
"IND103","M",-0.241764077329517,-1.2143978559257,1.46418903280264,-0.401512984224864
"IND104","F",1.46651455242345,0.725704147153737,0.611472295979075,0.48137880301287
"IND105","M",3.20571038067381,0.588675768902126,1.15480224140665,0.823074431937579
"IND106","F",1.62863444018027,2.3016322185937,0.769754022720376,0.879331518368066
"IND107","M",1.98500159274294,0.547132510641645,1.09227514729184,0.162719825111969
"IND108","M",1.6963789090715,1.44562918104761,1.04882239163089,0.971785297690671
"IND109","F",-0.0691872531179175,-0.638649253950001,0.183705066530248,-0.273300109385548
"IND110","M",2.24505466716105,1.39522189321163,0.97451029114505,-0.303585886473193
"IND111","M",2.36096505345063,0.321455607931083,0.683276839860411,-0.152310303035173
"IND112","F",0.282634101765825,-1.1158151287672,1.35762010376292,-0.592551730576684
"IND113","M",1.27228148352343,-1.18811184754877,0.479732881016204,-0.305056526075917
"IND114","F",1.28774703441796,-0.207474107874156,0.200411659007985,0.400185394466916
"IND115","M",2.91316696401512,0.594599840567272,0.129539234712132,-0.47719575299235
"IND116","F",1.95943173528682,-1.27903369630446,1.63563625752613,-0.61199247801143
"IND117","F",0.681302719887611,-1.19476604684509,1.49841146055887,-0.654431064383345
"IND118","F",2.54594315259734,2.53694221492887,0.78678608881304,1.04503239856161
"IND119","F",-0.773610223853135,-0.195011017777396,0.823986318143957,0.219237306948061
"IND120","M",1.00194761195175,1.64561608923315,1.15639468805156,-0.366959417528623
"IND121","F",-1.22674909431422,-1.56970784443505,-0.758640653651746,-1.28928885441134
"IND122","M",-1.85834376604876,0.720027203510843,-1.8783085334092,-0.454045931931756
"IND123","M",0.600303525380898,0.610278504892331,-0.09239448166498,-0.733725170854502
"IND124","M",0.59785955580137,0.711673436238067,-1.13768155777753,-0.845977651925373
"IND125","M",0.992163843306697,0.672848394269585,-0.393467700332841,-0.0340165332436995
"IND126","M",-0.86042874769956,2.36775296773403,-1.07947010001592,0.215891603367904
"IND127","M",-1.14404739299062,-2.58307791816846,-0.973934179335158,-2.37550974869948
"IND128","M",-0.783933415103587,2.52706645046418,-1.70154693385536,0.739337818606284
"IND129","F",0.0743695612408031,-1.19010695628253,-0.359446598548517,-0.494615641036381
"IND130","M",-0.971673934037859,1.61115557709334,-1.55182411905535,-0.392464343710272
"IND131","M",0.976711020958218,-0.0146949527988125,-0.155335042065181,-1.07070935541317
"IND132","M",-1.23186157479224,-1.8396690932782,-2.45948817686656,-1.40473754553517
"IND133","M",0.143733531628187,0.719274283019711,-2.26238564927066,-1.71140919988384
"IND134","M",0.458912514276773,-2.35459385709479,-0.731483312481234,-1.32535072170361
"IND135","M",0.106467458299359,-1.75204537558137,-0.769670397108223,-2.47040475174977
"IND136","M",-0.452332506153181,-2.29442478079308,-1.54080033132248,-1.97767043574651
"IND137","F",-0.987521664329957,-2.52938101150041,-2.00999525734786,-1.906044094283
"IND138","F",-0.0554174060585559,-2.4938191305823,-2.07371448615432,-1.18319652923321
"IND139","F",-1.69553914925774,-0.306986383527513,-1.13846634141742,-1.32046276356021
"IND140","F",0.655232027346313,-2.07035971204223,-0.513004377908592,-1.90117434673403
"IND141","M",1.37131527052187,1.46307560635858,0.164026136606298,-1.1454321766049
"IND142","F",-1.61406054070063,0.924026715291102,0.15188026811939,0.355784229615365
"IND143","M",0.815088276834379,0.948488545378148,1.04956208006809,1.00405720418657
"IND144","F",0.866238606760964,-0.0536359060126582,-0.602962594567614,0.109287197056413
"IND145","F",-2.20117919889009,-0.391012478598765,-1.88579699514168,0.649709238268819
"IND146","F",1.38924342736079,0.247372355582486,0.0382771129949872,0.188905822705141
"IND147","M",-0.377276743264661,1.97468091593041,-0.163992827183889,-0.498228660528606
"IND148","F",-1.64800570623591,1.72370241583124,-0.498512757000977,0.800100658747007
"IND149","F",1.00885325586109,1.86313575165362,1.08070766581419,2.68812760095407
"IND150","F",-0.32101908542114,1.64166555413149,0.408056006265661,0.442113660652209
"IND151","F",0.690452783785189,1.4679347567614,0.0124490282810339,1.81824577313927
"IND152","M",0.710473941476385,1.49620450316744,-0.49316100906992,0.750747141956832
"IND153","F",-0.323162870063453,-0.0934841083913415,0.4662247488978,-0.564928262224921
"IND154","M",2.74209748138666,0.641466978113685,0.855942705694752,0.656545816568409
"IND155","F",-2.2137129402787,-0.41796579630336,-0.606549799622583,0.197199382505301
"IND156","F",-1.78254129551339,0.416680137711166,-1.53788209890321,0.660072106834849
"IND157","F",0.149936403316936,-0.83164334593882,-0.584422660041394,-1.50878454837075
"IND158","F",0.26692796618036,-1.64188068965268,-0.153105021892348,0.00593086852888729
"IND159","F",1.78634761711082,1.52841579372292,0.454229891183826,0.445772620005841
"IND160","M",0.890217305388693,2.00948078198014,-0.803509927302199,0.792295917162071
"IND161","F",-1.24139669968565,-0.842438672990047,-0.512720290216321,-0.422569235963688
"IND162","M",3.10966704352056,0.421365052460241,1.67077237003768,0.326251421554746
"IND163","F",0.498634559216435,-1.86624803373255,1.34587693751546,-0.85067206149742
"IND164","F",1.22647600697233,-0.735755458543208,1.09943798493672,-0.348385635403631
"IND165","F",1.10465797095181,0.0777666052425198,1.84997896879792,-0.389960329205374
"IND166","F",1.05150532182538,-1.49617974147478,0.260962720076368,-0.999901968972269
"IND167","M",3.70548071720996,1.02948992858128,0.932739356262329,-0.191831287036915
"IND168","M",1.10279121354789,0.270380191964312,0.918649783939684,-0.0463690606416189
"IND169","M",-0.00778722377043806,-0.833625916957204,0.56232153620006,-1.06926871196788
"IND170","M",0.831958232277228,0.773195784013846,1.09638441049818,0.321381019537181
"IND171","M",0.960012392498296,0.0164406933187714,0.247367840485575,-0.297627164815535
"IND172","M",2.42475738939223,1.3400734721537,0.825504915922787,-0.155053955578854
"IND173","F",1.06129055826687,-3.05221817489559,0.51433223845227,-0.610956603373772
"IND174","M",-0.25484093533751,2.47163576175888,0.210800505425424,1.5300522348822
"IND175","M",-0.775235751906049,0.434669399518729,0.398856300069343,-0.784336701289097
"IND176","F",1.64865458463257,-0.00953908307312451,-0.433549131465416,0.413432934783824
"IND177","M",1.69920721950236,0.517189178063802,-0.0121721099864546,-0.0463705517011016
"IND178","F",-0.418424167343997,-0.183523310778473,0.249988413959737,0.459524609629296
"IND179","F",-0.844714305414743,3.42135420651744,0.0676445699913226,1.8389465115443
"IND180","M",1.86370369617911,-1.04680444493411,1.12115607772364,-0.0274923168742387
"IND181","M",0.0239275574602282,-1.88235383650728,0.00951689964978401,-0.765740349377219
"IND182","F",0.35030579171551,1.76244214678539,0.442604050296189,1.30076107688198
"IND183","M",-0.400093699128652,0.936302628678907,0.272589329790972,1.72382906786944
"IND184","F",0.89290981709272,-0.760452778837179,0.692881329271715,-0.356798074918266
"IND185","F",-0.597856513673208,1.38292897282126,-1.36526338450453,1.76469367182458
"IND186","M",0.281670564013038,0.940814918919509,-0.0149744706010239,0.937780888218107
"IND187","M",1.41049513876255,0.513543696399527,0.821344027116878,1.2102352340475
"IND188","M",1.79356410076687,3.20017579430924,1.73760027610212,1.15674105118486
"IND189","F",0.112783128519199,2.39512121512733,0.75514029379048,1.41776172142944
"IND190","M",0.397646711873715,2.25978521515303,-0.476830502193416,0.397115173668769
"IND191","F",0.813999100978578,1.75483692244788,0.962469718982914,1.5086854113775
"IND192","F",-0.0427744876677612,0.266027695702392,-0.6219104495316,1.45541155618599
"IND193","M",-0.667372395608971,1.50755614498607,-0.794069947663725,0.191383887126542
"IND194","F",1.39972413236066,-0.21537723178301,0.363880105476989,0.708496919493018
"IND195","F",1.14900890548289,2.1796108032819,-0.559885608426616,0.523787355926961
"IND196","M",0.796661384449242,0.637188579975216,0.853594950254774,-0.304269248865076
"IND197","F",-0.925830653679292,1.48923117092805,-1.22218746141468,1.42200381153239
"IND198","F",0.521749432961223,-0.0572807644787692,0.850766560472802,0.0658563077319036
"IND199","F",0.551406233829599,1.75162332967945,0.458185342400083,2.77979154839763
"IND200","M",2.49180894308715,0.723924291544334,1.87830629666628,0.451797872810881
